"CensusID","Date","Counter","Site","Area","Type","Height_rel_MLLW_cm","ObservationType","TimeStart","TimeEnd","AreaCovered","CensusComments"
-996033913,2014-05-01,"Mark_Novak","Yachats_Natural_Bridge","AC","Experimental",550,"Systematic Census","1899-12-30 06:07:00","1899-12-30 06:21:00",100,""
1989989668,2014-05-01,"Mark_Novak","Yachats_Natural_Bridge","AE","Experimental",512,"Systematic Census","1899-12-30 09:48:00","1899-12-30 10:12:00",100,""
-556940970,2014-05-01,"Mark_Novak","Yachats_Natural_Bridge","AF","Experimental",529,"Systematic Census","1899-12-30 06:22:00","1899-12-30 07:05:00",100,""
-297263962,2014-05-01,"Mark_Novak","Yachats_Natural_Bridge","BB","Experimental",587,"Systematic Census","1899-12-30 10:16:00","1899-12-30 10:34:00",100,""
1132898820,2014-05-01,"Mark_Novak","Yachats_Natural_Bridge","BE","Experimental",561,"Systematic Census","1899-12-30 10:35:00","1899-12-30 10:48:00",100,""
-492230345,2014-05-01,"Mark_Novak","Yachats_Natural_Bridge","D","Experimental",569,"Systematic Census","1899-12-30 05:42:00","1899-12-30 05:53:00",100,""
1143859205,2014-05-01,"Mark_Novak","Yachats_Natural_Bridge","E","Experimental",553,"Systematic Census","1899-12-30 07:57:00","1899-12-30 09:00:00",100,"30 unassociated eggs"
482923006,2014-05-01,"Mark_Novak","Yachats_Natural_Bridge","F","Experimental",603,"Systematic Census","1899-12-30 05:53:00","1899-12-30 06:07:00",100,""
1428008210,2014-05-01,"Mark_Novak","Yachats_Natural_Bridge","G","Experimental",492,"Systematic Census","1899-12-30 07:57:00","1899-12-30 09:00:00",100,""
1434087336,2014-05-03,"Mark_Novak","Yachats_Natural_Bridge","A","Experimental",523,"Systematic Census","1899-12-30 10:23:00","1899-12-30 10:45:00",80,"7 No eggs (unassociated)"
-749423964,2014-05-03,"Mark_Novak","Yachats_Natural_Bridge","AD","Experimental",562,"Systematic Census","1899-12-30 10:46:00","1899-12-30 11:08:00",30,"17 unassociated No eggs"
261751533,2014-05-03,"Mark_Novak","Yachats_Natural_Bridge","AG","Experimental",204,"Systematic Census","1899-12-30 06:59:00","1899-12-30 07:43:00",100,"7 unasocciated eggs"
-1441114854,2014-05-03,"Kyle_Coblentz","Yachats_Natural_Bridge","B","Experimental",496,"Systematic Census","1899-12-30 07:00:00","1899-12-30 10:23:00",35,"Start and end times guessed"
1428941981,2014-05-03,"Mark_Novak","Yachats_Natural_Bridge","BC","Experimental",574,"Systematic Census","1899-12-30 07:44:00","1899-12-30 08:21:00",100,""
1467988583,2014-05-03,"Mark_Novak","Yachats_Natural_Bridge","BD","Experimental",491,"Systematic Census","1899-12-30 11:08:00","1899-12-30 11:15:00",90,""
-29454835,2014-05-03,"Mark_Novak","Yachats_Natural_Bridge","BF","Experimental",577,"Systematic Census","1899-12-30 08:22:00","1899-12-30 09:11:00",100,"11 eggs unassociated"
-1538922610,2014-05-03,"Mark_Novak","Yachats_Natural_Bridge","C","Experimental",523,"Systematic Census","1899-12-30 09:21:00","1899-12-30 10:23:00",100,"12 + 36 Nc eggs unnassociated"
-1392189249,2014-05-29,"Mark_Novak","Yachats_Natural_Bridge","A","Experimental",523,"Systematic Census","1899-12-30 06:27:00","1899-12-30 07:09:00",50,"3 + 43 unassociated eggs"
964994773,2014-05-29,"Mark_Novak","Yachats_Natural_Bridge","AB","Experimental",481,"Systematic Census","1899-12-30 08:54:00","1899-12-30 09:41:00",100,""
691828809,2014-05-29,"Mark_Novak","Yachats_Natural_Bridge","BC","Experimental",574,"Systematic Census","1899-12-30 04:25:00","1899-12-30 05:12:00",60,"30 eggs"
-1830930107,2014-05-29,"Mark_Novak","Yachats_Natural_Bridge","BE","Experimental",561,"Systematic Census","1899-12-30 06:13:00","1899-12-30 06:25:00",100,""
-281910083,2014-05-29,"Mark_Novak","Yachats_Natural_Bridge","BF","Experimental",577,"Systematic Census","1899-12-30 05:14:00","1899-12-30 06:12:00",100,""
1806038117,2014-05-29,"Mark_Novak","Yachats_Natural_Bridge","C","Experimental",523,"Systematic Census","1899-12-30 07:10:00","1899-12-30 08:00:00",50,"12+18 unassociated No eggs; 25 unassociated Nc eggs"
184867828,2014-05-29,"Mark_Novak","Yachats_Natural_Bridge","D","Experimental",569,"Systematic Census","1899-12-30 09:44:00","1899-12-30 09:58:00",100,""
-593669173,2014-05-29,"Mark_Novak","Yachats_Natural_Bridge","E","Experimental",553,"Systematic Census","1899-12-30 08:10:00","1899-12-30 08:52:00",50,"5+5+9 unassociated eggs"
726505658,2014-05-29,"Mark_Novak","Yachats_Natural_Bridge","F","Experimental",603,"Systematic Census","1899-12-30 09:59:00","1899-12-30 10:15:00",100,""
1689651944,2014-05-31,"Mark_Novak","Yachats_Natural_Bridge","AC","Experimental",550,"Systematic Census","1899-12-30 05:42:00","1899-12-30 06:06:00",100,""
1311424807,2014-05-31,"Mark_Novak","Yachats_Natural_Bridge","AD","Experimental",562,"Systematic Census","1899-12-30 07:55:00","1899-12-30 08:50:00",30,"5 unassociated eggs"
-292427252,2014-05-31,"Mark_Novak","Yachats_Natural_Bridge","AE","Experimental",512,"Systematic Census","1899-12-30 09:32:00","1899-12-30 10:10:00",50,"25 unassociated No eggs"
-378464504,2014-05-31,"Mark_Novak","Yachats_Natural_Bridge","AF","Experimental",529,"Systematic Census","1899-12-30 06:07:00","1899-12-30 07:02:00",100,""
567500591,2014-05-31,"Mark_Novak","Yachats_Natural_Bridge","AG","Experimental",204,"Systematic Census","1899-12-30 10:12:00","1899-12-30 11:04:00",100,""
382704978,2014-05-31,"Mark_Novak","Yachats_Natural_Bridge","B","Experimental",496,"Systematic Census","1899-12-30 08:58:00","1899-12-30 09:30:00",25,"19+24 unassociated Nc eggs"
1284872213,2014-05-31,"Mark_Novak","Yachats_Natural_Bridge","BB","Experimental",587,"Systematic Census","1899-12-30 11:06:00","1899-12-30 11:28:00",25,""
-429927630,2014-05-31,"Mark_Novak","Yachats_Natural_Bridge","BD","Experimental",491,"Systematic Census","1899-12-30 11:29:00","1899-12-30 11:31:00",5,""
-286539116,2014-05-31,"Mark_Novak","Yachats_Natural_Bridge","G","Experimental",492,"Systematic Census","1899-12-30 07:04:00","1899-12-30 07:52:00",25,"7 unassociated eggs"
1430152543,2014-06-23,"Mark_Novak","Yachats_Natural_Bridge","AC","Experimental",550,"Systematic Census","1899-12-30 03:51:00","1899-12-30 04:20:00",100,""
-1523331057,2014-06-23,"Mark_Novak","Yachats_Natural_Bridge","AF","Experimental",529,"Systematic Census","1899-12-30 05:31:00","1899-12-30 06:35:00",75,""
-444937932,2014-06-23,"Mark_Novak","Yachats_Natural_Bridge","BE","Experimental",561,"Systematic Census","1899-12-30 04:23:00","1899-12-30 04:48:00",100,""
-892142174,2014-06-23,"Mark_Novak","Yachats_Natural_Bridge","BF","Experimental",577,"Systematic Census","1899-12-30 04:49:00","1899-12-30 05:45:00",70,""
1750491967,2014-06-23,"Mark_Novak","Yachats_Natural_Bridge","D","Experimental",569,"Systematic Census","1899-12-30 02:35:00","1899-12-30 03:15:00",100,""
227260181,2014-06-23,"Mark_Novak","Yachats_Natural_Bridge","F","Experimental",603,"Systematic Census","1899-12-30 03:15:00","1899-12-30 03:48:00",100,""
2033084785,2014-06-24,"Mark_Novak","Yachats_Natural_Bridge","A","Experimental",523,"Systematic Census","1899-12-30 05:07:00","1899-12-30 05:39:00",30,""
-1682213971,2014-06-24,"Mark_Novak","Yachats_Natural_Bridge","AD","Experimental",562,"Systematic Census","1899-12-30 04:00:00","1899-12-30 04:32:00",20,""
-863131346,2014-06-24,"Mark_Novak","Yachats_Natural_Bridge","AE","Experimental",512,"Systematic Census","1899-12-30 04:33:00","1899-12-30 05:03:00",20,""
-521762878,2014-06-24,"Mark_Novak","Yachats_Natural_Bridge","AG","Experimental",204,"Systematic Census","1899-12-30 06:59:00","1899-12-30 07:42:00",100,""
-1348414052,2014-06-24,"Mark_Novak","Yachats_Natural_Bridge","BB","Experimental",587,"Systematic Census","1899-12-30 03:11:00","1899-12-30 03:59:00",80,""
-1531580175,2014-06-24,"Mark_Novak","Yachats_Natural_Bridge","C","Experimental",523,"Systematic Census","1899-12-30 05:48:00","1899-12-30 06:15:00",25,"30 unassociated No eggs"
2126798600,2014-06-24,"Mark_Novak","Yachats_Natural_Bridge","G","Experimental",492,"Systematic Census","1899-12-30 06:17:00","1899-12-30 06:57:00",100,""
310871261,2014-06-25,"Mark_Novak","Yachats_Natural_Bridge","AB","Experimental",481,"Systematic Census","1899-12-30 04:57:00","1899-12-30 05:56:00",40,""
-281634666,2014-06-25,"Mark_Novak","Yachats_Natural_Bridge","BC","Experimental",574,"Systematic Census","1899-12-30 03:21:00","1899-12-30 04:20:00",25,"6+10 unassociated No eggs"
1341460476,2014-06-25,"Mark_Novak","Yachats_Natural_Bridge","BD","Experimental",491,"Systematic Census","1899-12-30 04:23:00","1899-12-30 04:50:00",85,""
632675384,2014-06-25,"Mark_Novak","Yachats_Natural_Bridge","E","Experimental",553,"Systematic Census","1899-12-30 06:02:00","1899-12-30 07:00:00",60,""
763642561,2014-07-24,"Mark_Novak","Yachats_Natural_Bridge","A","Experimental",523,"Systematic Census","1899-12-30 05:06:00","1899-12-30 05:43:00",20,"most mussels gone again, leaving large Bg re-exposed. Starting to recognize young Mytilus californianus in plots"
-1583097490,2014-07-24,"Mark_Novak","Yachats_Natural_Bridge","AC","Experimental",550,"Systematic Census","1899-12-30 08:18:00","1899-12-30 08:28:00",100,""
-580263712,2014-07-24,"Mark_Novak","Yachats_Natural_Bridge","B","Experimental",496,"Systematic Census","1899-12-30 07:04:00","1899-12-30 07:26:00",5,"21+6 unassociated No eggs, 36+35 unassociated Nc eggs"
1444356153,2014-07-24,"Mark_Novak","Yachats_Natural_Bridge","C","Experimental",523,"Systematic Census","1899-12-30 06:12:00","1899-12-30 07:00:00",25,"8+14+14+12+3+37+38+17+14 unassociated eggs"
-702430976,2014-07-24,"Mark_Novak","Yachats_Natural_Bridge","D","Experimental",569,"Systematic Census","1899-12-30 07:27:00","1899-12-30 07:53:00",100,""
1614834854,2014-07-24,"Mark_Novak","Yachats_Natural_Bridge","E","Experimental",553,"Systematic Census","1899-12-30 04:21:00","1899-12-30 05:04:00",20,"73 eggs in 6 patches + 9 + 8 + 7 + 13 + 16 +8 + 4 unassociated eggs"
-878318088,2014-07-24,"Mark_Novak","Yachats_Natural_Bridge","F","Experimental",603,"Systematic Census","1899-12-30 07:54:00","1899-12-30 08:16:00",100,""
372335969,2014-07-25,"Mark_Novak","Yachats_Natural_Bridge","AD","Experimental",562,"Systematic Census","1899-12-30 07:31:00","1899-12-30 08:09:00",20,"37 unassociated No eggs"
1472612998,2014-07-25,"Mark_Novak","Yachats_Natural_Bridge","AF","Experimental",529,"Systematic Census","1899-12-30 08:10:00","1899-12-30 08:37:00",100,""
1003437040,2014-07-25,"Mark_Novak","Yachats_Natural_Bridge","AG","Experimental",204,"Systematic Census","1899-12-30 08:41:00","1899-12-30 09:16:00",75,""
1914097709,2014-07-25,"Mark_Novak","Yachats_Natural_Bridge","BD","Experimental",491,"Systematic Census","1899-12-30 06:51:00","1899-12-30 07:30:00",90,"13+18+8+14 unassociated No eggs"
-586357757,2014-07-27,"Mark_Novak","Yachats_Natural_Bridge","AB","Experimental",481,"Systematic Census","1899-12-30 08:15:00","1899-12-30 09:00:00",25,"6 unassociated eggs"
1168070382,2014-07-27,"Mark_Novak","Yachats_Natural_Bridge","BC","Experimental",574,"Systematic Census","1899-12-30 07:19:00","1899-12-30 08:08:00",25,"38+8 unassociated No eggs"
1902141305,2014-07-27,"Mark_Novak","Yachats_Natural_Bridge","BE","Experimental",561,"Systematic Census","1899-12-30 05:40:00","1899-12-30 06:08:00",100,""
-1460210915,2014-07-27,"Mark_Novak","Yachats_Natural_Bridge","BF","Experimental",577,"Systematic Census","1899-12-30 05:09:00","1899-12-30 07:17:00",80,"29 unassociated No eggs"
1304912713,2014-07-27,"Mark_Novak","Yachats_Natural_Bridge","G","Experimental",492,"Systematic Census","1899-12-30 09:02:00","1899-12-30 10:09:00",40,"14+7+8+9 unassociated No eggs"
1493530847,2014-07-28,"Mark_Novak","Yachats_Natural_Bridge","A","Experimental",523,"Systematic Census","1899-12-30 08:45:00","1899-12-30 09:13:00",20,"additional observations"
-2095942308,2014-07-28,"Mark_Novak","Yachats_Natural_Bridge","AE","Experimental",512,"Systematic Census","1899-12-30 06:00:00","1899-12-30 07:19:00",100,""
420542491,2014-07-28,"Mark_Novak","Yachats_Natural_Bridge","BB","Experimental",587,"Systematic Census","1899-12-30 07:24:00","1899-12-30 08:40:00",60,"10 unassociated No eggs"
2047736193,2014-09-08,"Mark_Novak","Yachats_Natural_Bridge","A","Experimental",523,"Systematic Census","1899-12-30 04:48:00","1899-12-30 05:38:00",25,""
-1057019388,2014-09-08,"Mark_Novak","Yachats_Natural_Bridge","AB","Experimental",481,"Systematic Census","1899-12-30 08:11:00","1899-12-30 08:18:00",100,""
-95740455,2014-09-08,"Mark_Novak","Yachats_Natural_Bridge","AC","Experimental",550,"Systematic Census","1899-12-30 03:20:00","1899-12-30 03:26:00",100,""
1049509098,2014-09-08,"Mark_Novak","Yachats_Natural_Bridge","AD","Experimental",562,"Systematic Census","1899-12-30 08:21:00","1899-12-30 08:38:00",20,""
-864728048,2014-09-08,"Mark_Novak","Yachats_Natural_Bridge","AF","Experimental",529,"Systematic Census","1899-12-30 03:26:00","1899-12-30 03:42:00",100,""
-1055936404,2014-09-08,"Mark_Novak","Yachats_Natural_Bridge","B","Experimental",496,"Systematic Census","1899-12-30 05:40:00","1899-12-30 06:06:00",20,""
-1657810169,2014-09-08,"Mark_Novak","Yachats_Natural_Bridge","C","Experimental",523,"Systematic Census","1899-12-30 06:07:00","1899-12-30 06:58:00",50,""
184710342,2014-09-08,"Mark_Novak","Yachats_Natural_Bridge","D","Experimental",569,"Systematic Census","1899-12-30 03:03:00","1899-12-30 03:20:00",100,""
1068160027,2014-09-08,"Mark_Novak","Yachats_Natural_Bridge","E","Experimental",553,"Systematic Census","1899-12-30 07:12:00","1899-12-30 07:58:00",50,""
-1773574366,2014-09-08,"Mark_Novak","Yachats_Natural_Bridge","F","Experimental",603,"Systematic Census","1899-12-30 03:43:00","1899-12-30 03:58:00",100,""
-1613075167,2014-09-08,"Mark_Novak","Yachats_Natural_Bridge","G","Experimental",492,"Systematic Census","1899-12-30 08:02:00","1899-12-30 08:11:00",100,""
1685211341,2014-09-09,"Mark_Novak","Yachats_Natural_Bridge","AE","Experimental",512,"Systematic Census","1899-12-30 07:14:00","1899-12-30 07:31:00",100,"8+26+34+9+12 unassociated No eggs"
-32251867,2014-09-09,"Mark_Novak","Yachats_Natural_Bridge","AG","Experimental",204,"Systematic Census","1899-12-30 07:33:00","1899-12-30 08:12:00",100,"18+20+7+21+7+7+7 unassociated No eggs"
1050532292,2014-09-09,"Mark_Novak","Yachats_Natural_Bridge","BB","Experimental",587,"Systematic Census","1899-12-30 08:13:00","1899-12-30 08:38:00",100,"7+52+22+14+35+8+6+2 unassociated No eggs"
-2007443261,2014-09-09,"Mark_Novak","Yachats_Natural_Bridge","BC","Experimental",574,"Systematic Census","1899-12-30 05:29:00","1899-12-30 06:17:00",50,"7+36+17+25+12+10+14+13+26+19+27 unassociated No eggs"
-544525466,2014-09-09,"Mark_Novak","Yachats_Natural_Bridge","BD","Experimental",491,"Systematic Census","1899-12-30 06:24:00","1899-12-30 07:00:00",50,"5+21+9+20 unassociated No eggs"
1247549661,2014-09-09,"Mark_Novak","Yachats_Natural_Bridge","BE","Experimental",561,"Systematic Census","1899-12-30 04:19:00","1899-12-30 04:37:00",100,""
1404395230,2014-09-09,"Mark_Novak","Yachats_Natural_Bridge","BF","Experimental",577,"Systematic Census","1899-12-30 04:38:00","1899-12-30 05:27:00",100,"5+5+19+5+6+4 unassociated No eggs"
-1661553104,2014-10-07,"Mark_Novak","Yachats_Natural_Bridge","A","Experimental",523,"Systematic Census","1899-12-30 17:39:00","1899-12-30 18:25:00",45,""
860506840,2014-10-07,"Mark_Novak","Yachats_Natural_Bridge","AC","Experimental",550,"Systematic Census","1899-12-30 20:13:00","1899-12-30 20:19:00",100,""
-1138979642,2014-10-07,"Mark_Novak","Yachats_Natural_Bridge","BE","Experimental",561,"Systematic Census","1899-12-30 20:21:00","1899-12-30 20:27:00",100,""
1866745138,2014-10-07,"Mark_Novak","Yachats_Natural_Bridge","BF","Experimental",577,"Systematic Census","1899-12-30 20:28:00","1899-12-30 20:34:00",100,""
-1185069197,2014-10-07,"Mark_Novak","Yachats_Natural_Bridge","C","Experimental",523,"Systematic Census","1899-12-30 08:26:00","1899-12-30 18:57:00",20,""
-1571372082,2014-10-07,"Mark_Novak","Yachats_Natural_Bridge","D","Experimental",569,"Systematic Census","1899-12-30 19:53:00","1899-12-30 20:12:00",100,"16 unassociated No eggs"
1698705,2014-10-07,"Mark_Novak","Yachats_Natural_Bridge","E","Experimental",553,"Systematic Census","1899-12-30 19:01:00","1899-12-30 19:30:00",25,""
-231925736,2014-10-07,"Mark_Novak","Yachats_Natural_Bridge","F","Experimental",603,"Systematic Census","1899-12-30 19:35:00","1899-12-30 20:12:00",100,""
820107461,2014-10-09,"Mark_Novak","Yachats_Natural_Bridge","AB","Experimental",481,"Systematic Census","1899-12-30 19:32:00","1899-12-30 19:47:00",100,""
-2056477481,2014-10-09,"Mark_Novak","Yachats_Natural_Bridge","AD","Experimental",562,"Systematic Census","1899-12-30 20:30:00","1899-12-30 21:09:00",35,""
-1407566794,2014-10-09,"Mark_Novak","Yachats_Natural_Bridge","AE","Experimental",512,"Systematic Census","1899-12-30 21:11:00","1899-12-30 21:22:00",100,""
-1085438226,2014-10-09,"Mark_Novak","Yachats_Natural_Bridge","AF","Experimental",529,"Systematic Census","1899-12-30 21:57:00","1899-12-30 22:13:00",100,""
1768767911,2014-10-09,"Mark_Novak","Yachats_Natural_Bridge","AG","Experimental",204,"Systematic Census","1899-12-30 21:23:00","1899-12-30 21:43:00",100,""
66606472,2014-10-09,"Mark_Novak","Yachats_Natural_Bridge","B","Experimental",496,"Systematic Census","1899-12-30 18:32:00","1899-12-30 19:12:00",30,""
256504793,2014-10-09,"Mark_Novak","Yachats_Natural_Bridge","BB","Experimental",587,"Systematic Census","1899-12-30 21:44:00","1899-12-30 21:57:00",100,""
396082834,2014-10-09,"Mark_Novak","Yachats_Natural_Bridge","BC","Experimental",574,"Systematic Census","1899-12-30 20:11:00","1899-12-30 20:24:00",100,"15 unassociated No eggs"
-1729017420,2014-10-09,"Mark_Novak","Yachats_Natural_Bridge","BD","Experimental",491,"Systematic Census","1899-12-30 19:49:00","1899-12-30 20:19:00",100,"13+7 unassociated No eggs"
751594841,2014-10-09,"Mark_Novak","Yachats_Natural_Bridge","G","Experimental",492,"Systematic Census","1899-12-30 19:13:00","1899-12-30 19:31:00",100,""
1708200672,2014-11-06,"Mark_Novak","Yachats_Natural_Bridge","A","Experimental",523,"Systematic Census","1899-12-30 16:06:00","1899-12-30 16:49:00",15,""
1198318992,2014-11-06,"Mark_Novak","Yachats_Natural_Bridge","AB","Experimental",481,"Systematic Census","1899-12-30 18:33:00","1899-12-30 19:00:00",100,""
1041207153,2014-11-06,"Mark_Novak","Yachats_Natural_Bridge","AC","Experimental",550,"Systematic Census","1899-12-30 19:51:00","1899-12-30 20:02:00",100,""
1995298443,2014-11-06,"Mark_Novak","Yachats_Natural_Bridge","AF","Experimental",529,"Systematic Census","1899-12-30 19:28:00","1899-12-30 19:50:00",100,""
964409903,2014-11-06,"Mark_Novak","Yachats_Natural_Bridge","AG","Experimental",204,"Systematic Census","1899-12-30 20:06:00","1899-12-30 20:31:00",95,"crack not done"
891696723,2014-11-06,"Mark_Novak","Yachats_Natural_Bridge","B","Experimental",496,"Systematic Census","1899-12-30 16:50:00","1899-12-30 17:21:00",20,""
1870717639,2014-11-06,"Mark_Novak","Yachats_Natural_Bridge","C","Experimental",523,"Systematic Census","1899-12-30 17:24:00","1899-12-30 17:55:00",15,""
2010566226,2014-11-06,"Mark_Novak","Yachats_Natural_Bridge","D","Experimental",569,"Systematic Census","1899-12-30 15:45:00","1899-12-30 16:05:00",100,""
1570918365,2014-11-06,"Mark_Novak","Yachats_Natural_Bridge","E","Experimental",553,"Systematic Census","1899-12-30 17:57:00","1899-12-30 18:28:00",20,""
1097821950,2014-11-06,"Mark_Novak","Yachats_Natural_Bridge","G","Experimental",492,"Systematic Census","1899-12-30 19:01:00","1899-12-30 19:27:00",50,""
893467536,2014-11-07,"Mark_Novak","Yachats_Natural_Bridge","AD","Experimental",562,"Systematic Census","1899-12-30 18:30:00","1899-12-30 19:00:00",25,""
-1877396255,2014-11-07,"Mark_Novak","Yachats_Natural_Bridge","AE","Experimental",512,"Systematic Census","1899-12-30 19:06:00","1899-12-30 19:33:00",100,""
69698135,2014-11-07,"Mark_Novak","Yachats_Natural_Bridge","BB","Experimental",587,"Systematic Census","1899-12-30 20:07:00","1899-12-30 20:30:00",100,""
981012070,2014-11-07,"Mark_Novak","Yachats_Natural_Bridge","BC","Experimental",574,"Systematic Census","1899-12-30 17:19:00","1899-12-30 17:54:00",100,""
674507468,2014-11-07,"Mark_Novak","Yachats_Natural_Bridge","BD","Experimental",491,"Systematic Census","1899-12-30 17:55:00","1899-12-30 18:28:00",100,""
-1753944258,2014-11-07,"Mark_Novak","Yachats_Natural_Bridge","BE","Experimental",561,"Systematic Census","1899-12-30 19:58:00","1899-12-30 20:06:00",100,""
1500235390,2014-11-07,"Mark_Novak","Yachats_Natural_Bridge","BF","Experimental",577,"Systematic Census","1899-12-30 19:34:00","1899-12-30 19:57:00",100,""
1610317870,2014-11-07,"Mark_Novak","Yachats_Natural_Bridge","F","Experimental",603,"Systematic Census","1899-12-30 20:33:00","1899-12-30 20:40:00",100,""
-941980353,2014-12-05,"Mark_Novak","Yachats_Natural_Bridge","AD","Experimental",562,"Systematic Census","1899-12-30 17:30:00","1899-12-30 18:07:00",40,""
-27282680,2014-12-05,"Mark_Novak","Yachats_Natural_Bridge","AE","Experimental",512,"Systematic Census","1899-12-30 18:08:00","1899-12-30 18:41:00",100,""
1036086394,2014-12-05,"Mark_Novak","Yachats_Natural_Bridge","AF","Experimental",529,"Systematic Census","1899-12-30 19:12:00","1899-12-30 19:29:00",100,""
1289370744,2014-12-05,"Mark_Novak","Yachats_Natural_Bridge","AG","Experimental",204,"Systematic Census","1899-12-30 18:42:00","1899-12-30 19:11:00",100,""
529969803,2014-12-05,"Mark_Novak","Yachats_Natural_Bridge","F","Experimental",603,"Systematic Census","1899-12-30 19:31:00","1899-12-30 19:51:00",100,""
-1488251527,2014-12-06,"Mark_Novak","Yachats_Natural_Bridge","A","Experimental",523,"Systematic Census","1899-12-30 08:52:00","1899-12-30 19:27:00",25,""
1430412129,2014-12-06,"Mark_Novak","Yachats_Natural_Bridge","AB","Experimental",481,"Systematic Census","1899-12-30 16:20:00","1899-12-30 16:51:00",50,""
85088966,2014-12-06,"Mark_Novak","Yachats_Natural_Bridge","B","Experimental",496,"Systematic Census","1899-12-30 18:17:00","1899-12-30 18:50:00",20,"New natural patch below.  Water no longer pooling up in top left corner."
-148230896,2014-12-06,"Mark_Novak","Yachats_Natural_Bridge","BC","Experimental",574,"Systematic Census","1899-12-30 19:48:00","1899-12-30 20:14:00",45,""
-1007471656,2014-12-06,"Mark_Novak","Yachats_Natural_Bridge","BD","Experimental",491,"Systematic Census","1899-12-30 19:32:00","1899-12-30 19:47:00",20,""
-367816629,2014-12-06,"Mark_Novak","Yachats_Natural_Bridge","C","Experimental",523,"Systematic Census","1899-12-30 17:40:00","1899-12-30 18:14:00",20,""
-1415147631,2014-12-06,"Mark_Novak","Yachats_Natural_Bridge","D","Experimental",569,"Systematic Census","1899-12-30 20:15:00","1899-12-30 20:42:00",100,""
1861167870,2014-12-06,"Mark_Novak","Yachats_Natural_Bridge","E","Experimental",553,"Systematic Census","1899-12-30 16:55:00","1899-12-30 17:34:00",20,""
1335588013,2014-12-06,"Mark_Novak","Yachats_Natural_Bridge","G","Experimental",492,"Systematic Census","1899-12-30 15:41:00","1899-12-30 16:20:00",60,""
1950712278,2014-12-08,"Mark_Novak","Yachats_Natural_Bridge","AC","Experimental",550,"Systematic Census","1899-12-30 17:14:00","1899-12-30 17:26:00",100,""
-741352334,2014-12-08,"Mark_Novak","Yachats_Natural_Bridge","BB","Experimental",587,"Systematic Census","1899-12-30 18:07:00","1899-12-30 18:37:00",100,""
828888199,2014-12-08,"Mark_Novak","Yachats_Natural_Bridge","BE","Experimental",561,"Systematic Census","1899-12-30 18:38:00","1899-12-30 18:52:00",100,""
331022709,2014-12-08,"Mark_Novak","Yachats_Natural_Bridge","BF","Experimental",577,"Systematic Census","1899-12-30 18:53:00","1899-12-30 19:18:00",100,""
1430758420,2015-01-18,"Mark_Novak","Yachats_Natural_Bridge","AB","Experimental",481,"Systematic Census","1899-12-30 15:55:00","1899-12-30 16:18:00",100,""
989234276,2015-01-18,"Mark_Novak","Yachats_Natural_Bridge","AC","Experimental",550,"Systematic Census","1899-12-30 18:53:00","1899-12-30 19:10:00",100,""
-882927471,2015-01-18,"Mark_Novak","Yachats_Natural_Bridge","AD","Experimental",562,"Systematic Census","1899-12-30 16:23:00","1899-12-30 16:48:00",100,""
-1757803444,2015-01-18,"Mark_Novak","Yachats_Natural_Bridge","AE","Experimental",512,"Systematic Census","1899-12-30 16:54:00","1899-12-30 17:16:00",100,""
-1245741217,2015-01-18,"Mark_Novak","Yachats_Natural_Bridge","AF","Experimental",529,"Systematic Census","1899-12-30 15:28:00","1899-12-30 15:52:00",100,""
-647073956,2015-01-18,"Mark_Novak","Yachats_Natural_Bridge","AG","Experimental",204,"Systematic Census","1899-12-30 17:22:00","1899-12-30 17:56:00",100,""
533971533,2015-01-18,"Mark_Novak","Yachats_Natural_Bridge","D","Experimental",569,"Systematic Census","1899-12-30 18:32:00","1899-12-30 18:52:00",100,""
-1951426232,2015-01-18,"Mark_Novak","Yachats_Natural_Bridge","E","Experimental",553,"Systematic Census","1899-12-30 17:58:00","1899-12-30 18:31:00",100,""
-1377665966,2015-01-18,"Mark_Novak","Yachats_Natural_Bridge","F","Experimental",603,"Systematic Census","1899-12-30 14:25:00","1899-12-30 15:04:00",100,""
-1687264501,2015-01-18,"Mark_Novak","Yachats_Natural_Bridge","G","Experimental",492,"Systematic Census","1899-12-30 15:09:00","1899-12-30 15:27:00",100,""
325922730,2015-01-19,"Mark_Novak","Yachats_Natural_Bridge","A","Experimental",523,"Systematic Census","1899-12-30 16:48:00","1899-12-30 17:24:00",100,""
1859743809,2015-01-19,"Mark_Novak","Yachats_Natural_Bridge","B","Experimental",496,"Systematic Census","1899-12-30 17:25:00","1899-12-30 17:51:00",80,"pool no longer exists due to dam break. Pool area not sampled."
2134595176,2015-01-19,"Mark_Novak","Yachats_Natural_Bridge","BB","Experimental",587,"Systematic Census","1899-12-30 18:58:00","1899-12-30 19:31:00",100,""
1869003970,2015-01-19,"Mark_Novak","Yachats_Natural_Bridge","BC","Experimental",574,"Systematic Census","1899-12-30 15:01:00","1899-12-30 15:37:00",100,""
590190851,2015-01-19,"Mark_Novak","Yachats_Natural_Bridge","BD","Experimental",491,"Systematic Census","1899-12-30 17:59:00","1899-12-30 18:39:00",100,""
961127555,2015-01-19,"Mark_Novak","Yachats_Natural_Bridge","BE","Experimental",561,"Systematic Census","1899-12-30 18:40:00","1899-12-30 18:55:00",100,""
-117343932,2015-01-19,"Mark_Novak","Yachats_Natural_Bridge","BF","Experimental",577,"Systematic Census","1899-12-30 15:48:00","1899-12-30 16:07:00",100,""
