"CensusID","ObsID","Date","Site","Area","Type","ObservationType","Pred","PredAbb","Prey","PreyAbb","PredSize","EstimatedPredSize","PreySize","EstimatedPreySize","Drilling","ObsComment","Tag","PossibleChaemoPred","TideZone","RepeatObs","ShellColour"
-1726834572,-1640314109,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",15,FALSE,13,FALSE,TRUE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,-529061746,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",18,FALSE,16,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,1783872689,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",15,FALSE,5,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,-774203882,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",14,FALSE,4,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,-239246613,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",12,FALSE,3,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,1678197968,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",16,FALSE,7,FALSE,TRUE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,900147294,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",16,FALSE,12,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,-1160979853,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",17,FALSE,17,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,584208145,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",10,FALSE,2,FALSE,TRUE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,60883748,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",12,FALSE,4,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,-346305793,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",11,FALSE,6,FALSE,TRUE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,-823210484,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",11,FALSE,4,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,1482183199,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",14,FALSE,5,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,-13411411,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",8,FALSE,3,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,-1834210724,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",16,FALSE,11,FALSE,TRUE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,1931935627,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",15,FALSE,15,FALSE,TRUE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,-1729100926,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",13,FALSE,6,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,1540843995,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",15,FALSE,6,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,1200276887,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",16,FALSE,17,FALSE,TRUE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,-206936692,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",12,FALSE,4,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,-1059948902,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",16,FALSE,4,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,-79402012,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",12,FALSE,10,FALSE,TRUE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,773717835,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",14,FALSE,4,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,-1138246486,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",14,FALSE,6,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,112108676,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",13,FALSE,2,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,222812852,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",13,FALSE,5,FALSE,TRUE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,14767832,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",18,FALSE,5,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,-965389877,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",13,FALSE,2,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,1025409549,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",16,FALSE,11,FALSE,TRUE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,695503434,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",13,FALSE,12,FALSE,TRUE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,-134171353,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",8,FALSE,5,FALSE,TRUE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,-450547793,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",12,FALSE,4,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,-153407317,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",18,FALSE,13,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,1848259708,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",10,FALSE,7,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,-74276403,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",9,FALSE,2,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,1276554018,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",15,FALSE,5,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,1547477243,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",12,FALSE,4,FALSE,TRUE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,1191824928,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",14,FALSE,7,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,-1585347787,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",14,FALSE,3,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,-1740038449,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",16,FALSE,6,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,-1702645287,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",16,FALSE,11,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,1335892690,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",9,FALSE,3,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,-464771103,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",17,FALSE,8,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,838876770,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",10,FALSE,3,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,-998420373,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",15,FALSE,3,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,-702351490,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",12,FALSE,3,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,1375117335,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",14,FALSE,7,FALSE,TRUE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,1669280030,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",9,FALSE,3,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,-1436335568,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",13,FALSE,2,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,235817332,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",15,FALSE,18,FALSE,TRUE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,1736515941,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",14,FALSE,9,FALSE,TRUE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,-2015192896,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",17,FALSE,18,FALSE,TRUE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,1025621504,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",10,FALSE,3,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,-725675238,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",17,FALSE,11,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,-717244525,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",17,FALSE,11,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,2063776108,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",17,FALSE,17,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,-613162674,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",12,FALSE,11,FALSE,TRUE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,815203131,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",18,FALSE,18,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,-401516095,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",19,FALSE,23,FALSE,TRUE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,1113676269,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",12,FALSE,4,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,-1885182463,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",12,FALSE,6,FALSE,TRUE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,1651561518,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",14,FALSE,6,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,-2014584649,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",8,FALSE,2,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,976910534,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",11,FALSE,9,FALSE,TRUE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,-222405912,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",17,FALSE,15,FALSE,TRUE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,220146085,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",13,FALSE,10,FALSE,TRUE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,430068729,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",15,FALSE,18,FALSE,TRUE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,-934060135,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",13,FALSE,3,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,1042583554,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",15,FALSE,10,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,98288304,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",14,FALSE,3,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,-305660484,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",16,FALSE,16,FALSE,TRUE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,-1720569761,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",14,FALSE,7,TRUE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,-468292230,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",14,FALSE,3,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,-173155690,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Chthamalus_dalli","Cd",20,FALSE,2,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,652586482,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Chthamalus_dalli","Cd",11,FALSE,1,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,1116859731,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Chthamalus_dalli","Cd",11,FALSE,2,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,2086776585,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Chthamalus_dalli","Cd",14,FALSE,1,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,529061068,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Chthamalus_dalli","Cd",12,FALSE,2,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,662848690,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Chthamalus_dalli","Cd",12,FALSE,2,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,-1117163647,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Chthamalus_dalli","Cd",15,FALSE,2,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,870972321,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Chthamalus_dalli","Cd",10,FALSE,2,FALSE,TRUE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,-1296030794,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Chthamalus_dalli","Cd",12,FALSE,2,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,-599537452,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Chthamalus_dalli","Cd",11,FALSE,1,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,1139125842,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Chthamalus_dalli","Cd",14,FALSE,2,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,1018019235,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Chthamalus_dalli","Cd",13,FALSE,2,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,1629480277,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Chthamalus_dalli","Cd",11,FALSE,1,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,2127066360,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Chthamalus_dalli","Cd",15,FALSE,2,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,1011817563,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Chthamalus_dalli","Cd",14,FALSE,1,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,438206393,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Chthamalus_dalli","Cd",9,FALSE,2,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,-517416421,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Chthamalus_dalli","Cd",16,FALSE,2,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,-468338217,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Chthamalus_dalli","Cd",14,FALSE,2,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,687197973,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Chthamalus_dalli","Cd",13,FALSE,2,FALSE,TRUE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,1094790142,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Chthamalus_dalli","Cd",15,FALSE,3,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,-1503126747,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Chthamalus_dalli","Cd",13,FALSE,2,FALSE,TRUE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,1095899693,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Chthamalus_dalli","Cd",10,FALSE,2,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,2112296006,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Chthamalus_dalli","Cd",15,FALSE,2,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,-249646659,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Chthamalus_dalli","Cd",15,FALSE,2,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,2140446755,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Chthamalus_dalli","Cd",10,FALSE,2,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,1897962436,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Chthamalus_dalli","Cd",10,FALSE,1,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,1215250995,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Chthamalus_dalli","Cd",12,FALSE,2,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,1442028738,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Chthamalus_dalli","Cd",8,FALSE,1,FALSE,TRUE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,-1841233356,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Chthamalus_dalli","Cd",18,FALSE,2,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,334198746,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Chthamalus_dalli","Cd",15,FALSE,2,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,-1024324231,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Chthamalus_dalli","Cd",11,FALSE,2,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
-1726834572,-1514052008,2013-06-10,"Yachats_Barnacle_Rock","AA5","Natural","Systematic Census","Nucella_ostrina","No","Chthamalus_dalli","Cd",13,FALSE,2,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
