"CensusID","DateID","SiteID","AreaID","TypeID","CounterID","DielID","TimeStart","TimeEnd","AreaCovered","CensusComments","CensusNum"
-1332822752,131629654,100,31,2,10,1,"1899-12-30 16:00:00","1899-12-30 16:24:00",100,"Two new patches, one above AD: ~1x5m and one south of AD: ~3mx3m.  Only byssus threads and Semibalanus left.",550
-748805257,131629654,100,25,2,10,1,"1899-12-30 16:28:00","1899-12-30 16:31:00",100,,551
-1428082445,131629654,100,26,2,10,1,"1899-12-30 16:31:00","1899-12-30 16:39:00",100,,552
-1665851237,131629654,100,24,2,10,1,"1899-12-30 16:40:00","1899-12-30 16:51:00",100,,553
-540764412,131629654,100,29,2,10,1,"1899-12-30 16:52:00","1899-12-30 16:59:00",100,,554
892698831,131629654,100,22,2,10,1,"1899-12-30 17:02:00","1899-12-30 17:12:00",100,,555
94786104,131629654,100,23,2,10,1,"1899-12-30 17:13:00","1899-12-30 17:20:00",60,"getting splashed by waves",556
1531304919,131629654,100,37,2,10,1,"1899-12-30 17:22:00","1899-12-30 17:24:00",100,,557
-1747223342,1455037365,100,30,2,10,1,"1899-12-30 16:32:00","1899-12-30 16:34:00",100,,558
-690243760,1455037365,100,33,2,10,1,"1899-12-30 16:34:00","1899-12-30 16:43:00",100,,559
1526019354,1455037365,100,34,2,10,1,"1899-12-30 16:43:00","1899-12-30 16:50:00",100,,560
1989989668,1424971214,100,32,2,10,1,"1899-12-30 09:48:00","1899-12-30 10:12:00",100,,166
-297263962,1424971214,100,35,2,10,1,"1899-12-30 10:16:00","1899-12-30 10:34:00",100,,167
1132898820,1424971214,100,38,2,10,1,"1899-12-30 10:35:00","1899-12-30 10:48:00",100,,168
261751533,-151817814,100,34,2,10,1,"1899-12-30 06:59:00","1899-12-30 07:43:00",100,"7 unasocciated eggs",169
1428941981,-151817814,100,36,2,10,1,"1899-12-30 07:44:00","1899-12-30 08:21:00",100,,171
-29454835,-151817814,100,39,2,10,1,"1899-12-30 08:22:00","1899-12-30 09:11:00",100,"11 eggs unassociated",172
-1538922610,-151817814,100,24,2,10,1,"1899-12-30 09:21:00","1899-12-30 10:23:00",100,"12 + 36 Nc eggs unnassociated",173
-1441114854,-151817814,100,23,2,1410565351,1,"1899-12-30 07:00:00","1899-12-30 10:23:00",35,"Start and end times guessed",174
1434087336,-151817814,100,22,2,10,1,"1899-12-30 10:23:00","1899-12-30 10:45:00",80,"7 No eggs (unassociated)",175
-749423964,-151817814,100,31,2,10,1,"1899-12-30 10:46:00","1899-12-30 11:08:00",30,"17 unassociated No eggs",176
1467988583,-151817814,100,37,2,10,1,"1899-12-30 11:08:00","1899-12-30 11:15:00",90,,177
691828809,1429900904,100,36,2,10,1,"1899-12-30 04:25:00","1899-12-30 05:12:00",60,"30 eggs",178
-281910083,1429900904,100,39,2,10,1,"1899-12-30 05:14:00","1899-12-30 06:12:00",100,,179
-1830930107,1429900904,100,38,2,10,1,"1899-12-30 06:13:00","1899-12-30 06:25:00",100,,180
-1392189249,1429900904,100,22,2,10,1,"1899-12-30 06:27:00","1899-12-30 07:09:00",50,"3 + 43 unassociated eggs",181
1806038117,1429900904,100,24,2,10,1,"1899-12-30 07:10:00","1899-12-30 08:00:00",50,"12+18 unassociated No eggs; 25 unassociated Nc eggs",182
-593669173,1429900904,100,26,2,10,1,"1899-12-30 08:10:00","1899-12-30 08:52:00",50,"5+5+9 unassociated eggs",183
964994773,1429900904,100,29,2,10,1,"1899-12-30 08:54:00","1899-12-30 09:41:00",100,,184
184867828,1429900904,100,25,2,10,1,"1899-12-30 09:44:00","1899-12-30 09:58:00",100,,185
726505658,1429900904,100,27,2,10,1,"1899-12-30 09:59:00","1899-12-30 10:15:00",100,,186
1689651944,1339119075,100,30,2,10,1,"1899-12-30 05:42:00","1899-12-30 06:06:00",100,,187
-378464504,1339119075,100,33,2,10,1,"1899-12-30 06:07:00","1899-12-30 07:02:00",100,,188
-286539116,1339119075,100,28,2,10,1,"1899-12-30 07:04:00","1899-12-30 07:52:00",25,"7 unassociated eggs",189
1311424807,1339119075,100,31,2,10,1,"1899-12-30 07:55:00","1899-12-30 08:50:00",30,"5 unassociated eggs",190
382704978,1339119075,100,23,2,10,1,"1899-12-30 08:58:00","1899-12-30 09:30:00",25,"19+24 unassociated Nc eggs",191
-292427252,1339119075,100,32,2,10,1,"1899-12-30 09:32:00","1899-12-30 10:10:00",50,"25 unassociated No eggs",192
1689597060,1418671493,100,29,2,10,1,"1899-12-30 08:05:00","1899-12-30 09:00:00",100,,18
1981345386,1418671493,100,30,2,10,1,"1899-12-30 09:00:00","1899-12-30 09:04:00",100,,19
-1907763072,-75624831,100,33,2,10,1,"1899-12-30 05:45:00","1899-12-30 05:55:00",100,,20
176469218,-75624831,100,31,2,10,1,"1899-12-30 05:56:00","1899-12-30 06:22:00",100,,21
-1890234880,-75624831,100,32,2,10,1,"1899-12-30 06:22:00","1899-12-30 06:35:00",100,,22
-404436619,-75624831,100,34,2,10,1,"1899-12-30 06:35:00","1899-12-30 06:55:00",100,,23
1454222490,-75624831,100,35,2,10,1,"1899-12-30 06:55:00","1899-12-30 07:01:00",100,,24
470480648,-75624831,100,36,2,10,1,"1899-12-30 07:02:00","1899-12-30 07:08:00",100,,25
646306859,-75624831,100,37,2,10,1,"1899-12-30 07:09:00","1899-12-30 07:11:00",100,,26
-1580438959,-75624831,100,38,2,10,1,"1899-12-30 07:11:00","1899-12-30 07:20:00",100,,27
-1005733847,-75624831,100,39,2,10,1,"1899-12-30 07:20:00","1899-12-30 07:41:00",100,,28
-1262519662,-580622219,100,25,2,10,1,"1899-12-30 03:05:00","1899-12-30 03:06:00",100,"No whelks; barnacle sheet",29
407353259,-580622219,100,24,2,10,1,"1899-12-30 03:09:00","1899-12-30 03:15:00",100,"barnacle sheet w/ diatom-covered mussels threads, large abundant limpets; Nc in mussels on edge; abundant amphipods, small 2-5 mm mussels",30
894511341,-580622219,100,26,2,10,1,"1899-12-30 03:16:00","1899-12-30 03:26:00",100,"whelks around edges; barnacle sheet",31
-787691633,-580622219,100,23,2,10,1,"1899-12-30 03:27:00","1899-12-30 04:55:00",100,"+40 Nc in crack; good 2-5mm mussel recruitment",32
-1642045165,-580622219,100,22,2,10,1,"1899-12-30 04:45:00","1899-12-30 04:49:00",100,"barnacle sheet",33
-1813059612,-580622219,100,27,2,10,1,"1899-12-30 04:56:00","1899-12-30 05:01:00",100,"barnacle sheet w/ diatoms",34
-2042737039,-580622219,100,28,2,10,1,"1899-12-30 05:13:00","1899-12-30 05:18:00",100,,35
1696926984,-580622219,100,29,2,10,1,"1899-12-30 05:21:00","1899-12-30 05:41:00",100,"barnacle sheet w/ diatoms",36
2030509749,-580622219,100,30,2,10,1,"1899-12-30 05:42:00","1899-12-30 05:44:00",100,,37
1543133163,-580622219,100,32,2,10,1,"1899-12-30 05:45:00","1899-12-30 05:50:00",100,"barnacle sheet w/ algae",38
-1897656086,-580622219,100,31,2,10,1,"1899-12-30 05:50:00","1899-12-30 06:07:00",100,"1 Pisaster",39
1366660801,1421011392,100,33,2,10,1,"1899-12-30 03:22:00","1899-12-30 03:30:00",100,"barnacle sheet",40
-602396130,1421011392,100,34,2,10,1,"1899-12-30 03:30:00","1899-12-30 03:46:00",100,,41
-1135439230,1421011392,100,35,2,10,1,"1899-12-30 03:46:00","1899-12-30 03:51:00",100,"barnacle sheet; a few ~1cm mussels already",42
696785047,1421011392,100,36,2,10,1,"1899-12-30 03:52:00","1899-12-30 03:56:00",100,,43
-765234362,1421011392,100,37,2,10,1,"1899-12-30 03:56:00","1899-12-30 04:10:00",100,"sloughing barnacle sheet; lots of water and algae",44
884204260,1421011392,100,38,2,10,1,"1899-12-30 04:02:00","1899-12-30 04:10:00",100,"barnacle sheet",45
895136699,1421011392,100,39,2,10,1,"1899-12-30 04:10:00","1899-12-30 04:26:00",100,,46
-1597648782,1435804117,100,22,2,10,1,"1899-12-30 19:31:00","1899-12-30 19:39:00",100,,47
-499408443,1435804117,100,23,2,10,1,"1899-12-30 20:26:00","1899-12-30 21:00:00",33,"very high mussel set + Pollicipes",48
-191842561,1435804117,100,25,2,10,1,"1899-12-30 19:41:00","1899-12-30 19:46:00",100,"very low mussel set",49
-570929925,1435804117,100,24,2,10,1,"1899-12-30 19:54:00","1899-12-30 20:04:00",100,"good mussel set",50
-1176127466,1435804117,100,26,2,10,1,"1899-12-30 20:05:00","1899-12-30 20:18:00",100,"good mussel set",51
-1619209324,1435804117,100,27,2,10,1,"1899-12-30 20:18:00","1899-12-30 20:23:00",100,"low mussel set; patches of Ulva and Porphyra",52
427754720,1435804117,100,28,2,10,1,"1899-12-30 21:01:00","1899-12-30 21:16:00",100,"good mussel set; lots of sand.  Shells eaten by oystercatchers:  Nc: 12,11,12,12. No: 11",53
2061998941,1435804117,100,29,2,10,1,"1899-12-30 21:16:00","1899-12-30 21:48:00",95,"very good mussel set and some Pollicipes.  Whelks eaten by oystercatchers: No: 14; Nc: 14, 11",54
1586274792,1435804117,100,30,2,10,1,"1899-12-30 21:49:00","1899-12-30 21:51:00",100,"low mussel set",55
-2006238499,1435804117,100,33,2,10,1,"1899-12-30 21:55:00","1899-12-30 22:06:00",100,"good mussel set",56
-709721673,1435804117,100,34,2,10,1,"1899-12-30 22:08:00","1899-12-30 22:19:00",100,"very low mussel set",57
-554449746,1435804117,100,35,2,10,1,"1899-12-30 22:20:00","1899-12-30 22:23:00",100,"very low mussel set",58
-1607355057,1435804117,100,39,2,10,1,"1899-12-30 22:24:00","1899-12-30 22:34:00",100,"very low mussel set",59
-1835385993,1435804117,100,38,2,10,1,"1899-12-30 22:35:00","1899-12-30 22:40:00",100,"very low mussel set",60
-815584112,-1161072853,100,31,2,10,1,"1899-12-30 21:05:00","1899-12-30 21:33:00",100,"good mussel set",61
-517065848,-1161072853,100,32,2,10,1,"1899-12-30 21:34:00","1899-12-30 21:41:00",100,"low mussel set; Pollicipes set",62
-1871203213,-1161072853,100,37,2,10,1,"1899-12-30 21:41:00","1899-12-30 21:45:00",100,"low mussel set; Porphyra abundant",63
1515330521,-1161072853,100,36,2,10,1,"1899-12-30 21:45:00","1899-12-30 21:49:00",100,"very low mussel set",64
1420486894,-2066692649,100,24,2,10,1,"1899-12-30 16:30:00","1899-12-30 16:35:00",100,,65
1121641862,-2066692649,100,22,2,10,1,"1899-12-30 16:36:00","1899-12-30 16:42:00",100,,66
77572594,-2066692649,100,25,2,10,1,"1899-12-30 16:44:00","1899-12-30 16:49:00",100,,67
615574814,-2066692649,100,23,2,10,1,"1899-12-30 16:50:00","1899-12-30 17:09:00",80,"All but top-left ""pool"" area surveyed.  Major disturbance happened.  Most barnacles (and mussels) have sloughed off.  One Pisaster (120 arm length; center to tip).",68
-599639799,1822616677,100,34,2,10,1,"1899-12-30 18:18:00","1899-12-30 18:28:00",100,,95
1945987613,1822616677,100,35,2,10,1,"1899-12-30 18:30:00","1899-12-30 18:38:00",100,,96
-631642489,1822616677,100,37,2,10,1,"1899-12-30 18:43:00","1899-12-30 18:48:00",100,,97
-1733727219,1822616677,100,36,2,10,1,"1899-12-30 18:49:00","1899-12-30 18:52:00",100,,98
-1262595192,1822616677,100,39,2,10,1,"1899-12-30 18:53:00","1899-12-30 19:05:00",100,,99
-98084462,1822616677,100,38,2,10,1,"1899-12-30 19:05:00","1899-12-30 19:15:00",100,,100
-527913234,2110914242,100,27,2,10,1,"1899-12-30 14:35:00","1899-12-30 14:40:00",100,"No whelks",101
-625962025,2110914242,100,25,2,10,1,"1899-12-30 14:40:00","1899-12-30 14:45:00",100,,102
997923293,2110914242,100,35,2,10,1,"1899-12-30 14:46:00","1899-12-30 14:50:00",100,,103
2133814150,2110914242,100,34,2,10,1,"1899-12-30 14:51:00","1899-12-30 14:59:00",100,,104
-435157327,2110914242,100,32,2,10,1,"1899-12-30 15:00:00","1899-12-30 15:05:00",100,,105
-1737889085,2110914242,100,36,2,10,1,"1899-12-30 15:06:00","1899-12-30 15:10:00",100,,106
1944478975,2110914242,100,38,2,10,1,"1899-12-30 15:11:00","1899-12-30 15:13:00",100,,107
-1384248030,2110914242,100,39,2,10,1,"1899-12-30 15:13:00","1899-12-30 15:19:00",100,,108
-563034215,2110914242,100,31,2,10,1,"1899-12-30 15:20:00","1899-12-30 15:32:00",100,,109
1165311642,2110914242,100,33,2,10,1,"1899-12-30 15:33:00","1899-12-30 15:38:00",100,,110
1619418182,2110914242,100,30,2,10,1,"1899-12-30 15:39:00","1899-12-30 15:43:00",100,,111
449689365,2110914242,100,29,2,10,1,"1899-12-30 15:45:00","1899-12-30 15:49:00",100,,112
-1924399812,2110914242,100,28,2,10,1,"1899-12-30 15:52:00","1899-12-30 15:56:00",100,,113
-1440311862,2110914242,100,26,2,10,1,"1899-12-30 15:57:00","1899-12-30 16:03:00",100,"3 Nc eggs!",114
1501890166,2110914242,100,24,2,10,1,"1899-12-30 16:04:00","1899-12-30 16:08:00",100,,115
1907112123,2110914242,100,22,2,10,1,"1899-12-30 16:09:00","1899-12-30 16:16:00",100,,116
-98440835,2110914242,100,23,2,10,1,"1899-12-30 16:16:00","1899-12-30 16:24:00",100,"including pool area",117
-1694567248,1455037365,100,35,2,10,1,"1899-12-30 16:50:00","1899-12-30 16:53:00",100,,561
-349239577,2110914242,100,37,2,10,1,"1899-12-30 16:27:00","1899-12-30 16:30:00",100,"No whelks",118
238534812,-1233549270,100,22,2,10,1,"1899-12-30 16:34:00","1899-12-30 16:41:00",100,,119
-1256099937,-1233549270,100,23,2,10,1,"1899-12-30 16:42:00","1899-12-30 16:53:00",80,,120
1392018590,-1233549270,100,24,2,10,1,"1899-12-30 16:55:00","1899-12-30 17:01:00",100,,121
757140301,-1233549270,100,26,2,10,1,"1899-12-30 17:02:00","1899-12-30 17:08:00",100,,122
-613748183,-1233549270,100,28,2,10,1,"1899-12-30 17:09:00","1899-12-30 17:15:00",100,,123
1341175200,-1233549270,100,29,2,10,1,"1899-12-30 17:16:00","1899-12-30 17:19:00",100,"No whelks",124
-1736594143,-1233549270,100,37,2,10,1,"1899-12-30 17:20:00","1899-12-30 17:25:00",100,,125
649691052,-1233549270,100,38,2,10,1,"1899-12-30 17:25:00","1899-12-30 17:28:00",,"No whelks",126
105904445,-1233549270,100,39,2,10,1,"1899-12-30 17:29:00","1899-12-30 17:33:00",100,,127
1306795801,-1233549270,100,36,2,10,1,"1899-12-30 17:34:00","1899-12-30 17:41:00",100,,128
658395390,-1233549270,100,31,2,10,1,"1899-12-30 17:42:00","1899-12-30 17:58:00",100,"6 Nc eggs",129
1049839253,-1233549270,100,32,2,10,1,"1899-12-30 17:59:00","1899-12-30 18:05:00",100,,130
-330117794,-1233549270,100,34,2,10,1,"1899-12-30 18:06:00","1899-12-30 18:17:00",100,"2 eggs",131
1152492154,-1233549270,100,35,2,10,1,"1899-12-30 18:18:00","1899-12-30 18:25:00",100,,132
1072212164,-1233549270,100,33,2,10,1,"1899-12-30 18:26:00","1899-12-30 18:33:00",100,,133
952465123,-1233549270,100,30,2,10,1,"1899-12-30 18:33:00","1899-12-30 18:37:00",100,,134
-415145015,-1233549270,100,27,2,10,1,"1899-12-30 18:38:00","1899-12-30 18:42:00",100,,135
1666446111,-1233549270,100,25,2,10,1,"1899-12-30 18:43:00","1899-12-30 18:47:00",100,,136
-550991077,62681793,100,27,2,10,1,"1899-12-30 06:26:00","1899-12-30 06:37:00",100,,137
1151996303,62681793,100,25,2,10,1,"1899-12-30 06:37:00","1899-12-30 06:42:00",100,,138
157855317,62681793,100,35,2,10,1,"1899-12-30 06:43:00","1899-12-30 06:55:00",100,,139
-1093451742,62681793,100,34,2,10,1,"1899-12-30 06:55:00","1899-12-30 07:12:00",100,,140
5066880,62681793,100,33,2,10,1,"1899-12-30 07:13:00","1899-12-30 07:25:00",100,,141
-1718344556,62681793,100,30,2,10,1,"1899-12-30 07:26:00","1899-12-30 07:29:00",100,,142
1050095547,62681793,100,28,2,10,1,"1899-12-30 07:21:00","1899-12-30 07:39:00",100,,143
-1676836243,62681793,100,26,2,10,1,"1899-12-30 07:39:00","1899-12-30 07:47:00",100,,144
-1919289251,62681793,100,24,2,10,1,"1899-12-30 07:48:00","1899-12-30 07:57:00",100,,145
-1460662532,62681793,100,22,2,10,1,"1899-12-30 07:58:00","1899-12-30 08:06:00",100,,146
1228446380,62681793,100,23,2,10,1,"1899-12-30 08:06:00","1899-12-30 09:20:00",80,"whelks in pool not surveyed",147
-1685632223,62681793,100,29,2,10,1,"1899-12-30 09:32:00","1899-12-30 09:41:00",100,,148
433364404,62681793,100,31,2,10,1,"1899-12-30 09:42:00","1899-12-30 10:01:00",100,"10 No eggs",149
1452163006,62681793,100,32,2,10,1,"1899-12-30 10:02:00","1899-12-30 10:07:00",100,,150
241129454,62681793,100,36,2,10,1,"1899-12-30 10:08:00","1899-12-30 10:14:00",100,,151
1171450965,62681793,100,37,2,10,1,"1899-12-30 10:14:00","1899-12-30 10:18:00",100,,152
-156034018,62681793,100,38,2,10,1,"1899-12-30 10:18:00","1899-12-30 10:20:00",100,,153
-1661368115,62681793,100,39,2,10,1,"1899-12-30 10:20:00","1899-12-30 10:29:00",100,,154
1422985281,62681793,101,1,1,10,1,"1899-12-30 06:20:00","1899-12-30 06:50:00",,"Training with Isaac, Julia & Kyle",155
332871079,62681793,101,1782601326,2,10,1,"1899-12-30 07:30:00","1899-12-30 08:30:00",,"split w/ Isaac",156
-492230345,1424971214,100,25,2,10,1,"1899-12-30 05:42:00","1899-12-30 05:53:00",100,,157
482923006,1424971214,100,27,2,10,1,"1899-12-30 05:53:00","1899-12-30 06:07:00",100,,158
-996033913,1424971214,100,30,2,10,1,"1899-12-30 06:07:00","1899-12-30 06:21:00",100,,159
-556940970,1424971214,100,33,2,10,1,"1899-12-30 06:22:00","1899-12-30 07:05:00",100,,160
-704199764,1424971214,100,29,2,10,1,"1899-12-30 07:06:00","1899-12-30 07:52:00",100,,161
-1816353095,1427991704,100,30,2,1194558598,1,"1899-12-30 18:22:00","1899-12-30 20:30:00",60,,162
-465559140,410521709,100,34,2,1194558598,1,"1899-12-30 17:16:00","1899-12-30 20:50:00",75,,163
1428008210,1424971214,100,28,2,10,1,"1899-12-30 07:57:00","1899-12-30 09:00:00",100,,164
1143859205,1424971214,100,26,2,10,1,"1899-12-30 07:57:00","1899-12-30 09:00:00",100,"30 unassociated eggs",165
567500591,1339119075,100,34,2,10,1,"1899-12-30 10:12:00","1899-12-30 11:04:00",100,,193
1284872213,1339119075,100,35,2,10,1,"1899-12-30 11:06:00","1899-12-30 11:28:00",25,,194
-429927630,1339119075,100,37,2,10,1,"1899-12-30 11:29:00","1899-12-30 11:31:00",5,,195
1750491967,-1900903178,100,25,2,10,1,"1899-12-30 02:35:00","1899-12-30 03:15:00",100,,196
227260181,-1900903178,100,27,2,10,1,"1899-12-30 03:15:00","1899-12-30 03:48:00",100,,197
1430152543,-1900903178,100,30,2,10,1,"1899-12-30 03:51:00","1899-12-30 04:20:00",100,,198
-444937932,-1900903178,100,38,2,10,1,"1899-12-30 04:23:00","1899-12-30 04:48:00",100,,199
-892142174,-1900903178,100,39,2,10,1,"1899-12-30 04:49:00","1899-12-30 05:45:00",70,,200
-1523331057,-1900903178,100,33,2,10,1,"1899-12-30 05:31:00","1899-12-30 06:35:00",75,,201
-1348414052,-768176153,100,35,2,10,1,"1899-12-30 03:11:00","1899-12-30 03:59:00",80,,202
-1682213971,-768176153,100,31,2,10,1,"1899-12-30 04:00:00","1899-12-30 04:32:00",20,,203
-863131346,-768176153,100,32,2,10,1,"1899-12-30 04:33:00","1899-12-30 05:03:00",20,,204
2033084785,-768176153,100,22,2,10,1,"1899-12-30 05:07:00","1899-12-30 05:39:00",30,,205
-1531580175,-768176153,100,24,2,10,1,"1899-12-30 05:48:00","1899-12-30 06:15:00",25,"30 unassociated No eggs",206
2126798600,-768176153,100,28,2,10,1,"1899-12-30 06:17:00","1899-12-30 06:57:00",100,,207
-521762878,-768176153,100,34,2,10,1,"1899-12-30 06:59:00","1899-12-30 07:42:00",100,,209
-281634666,1603413257,100,36,2,10,1,"1899-12-30 03:21:00","1899-12-30 04:20:00",25,"6+10 unassociated No eggs",210
1341460476,1603413257,100,37,2,10,1,"1899-12-30 04:23:00","1899-12-30 04:50:00",85,,211
310871261,1603413257,100,29,2,10,1,"1899-12-30 04:57:00","1899-12-30 05:56:00",40,,212
632675384,1603413257,100,26,2,10,1,"1899-12-30 06:02:00","1899-12-30 07:00:00",60,,213
1614834854,-1786682535,100,26,2,10,1,"1899-12-30 04:21:00","1899-12-30 05:04:00",20,"73 eggs in 6 patches + 9 + 8 + 7 + 13 + 16 +8 + 4 unassociated eggs",214
-1613075167,-136811825,100,28,2,10,1,"1899-12-30 08:02:00","1899-12-30 08:11:00",100,,241
-1057019388,-136811825,100,29,2,10,1,"1899-12-30 08:11:00","1899-12-30 08:18:00",100,,242
1049509098,-136811825,100,31,2,10,1,"1899-12-30 08:21:00","1899-12-30 08:38:00",20,,243
1247549661,1783136716,100,38,2,10,1,"1899-12-30 04:19:00","1899-12-30 04:37:00",100,,244
1404395230,1783136716,100,39,2,10,1,"1899-12-30 04:38:00","1899-12-30 05:27:00",100,"5+5+19+5+6+4 unassociated No eggs",245
-2007443261,1783136716,100,36,2,10,1,"1899-12-30 05:29:00","1899-12-30 06:17:00",50,"7+36+17+25+12+10+14+13+26+19+27 unassociated No eggs",246
-544525466,1783136716,100,37,2,10,1,"1899-12-30 06:24:00","1899-12-30 07:00:00",50,"5+21+9+20 unassociated No eggs",247
1685211341,1783136716,100,32,2,10,1,"1899-12-30 07:14:00","1899-12-30 07:31:00",100,"8+26+34+9+12 unassociated No eggs",248
-32251867,1783136716,100,34,2,10,1,"1899-12-30 07:33:00","1899-12-30 08:12:00",100,"18+20+7+21+7+7+7 unassociated No eggs",249
1050532292,1783136716,100,35,2,10,1,"1899-12-30 08:13:00","1899-12-30 08:38:00",100,"7+52+22+14+35+8+6+2 unassociated No eggs",250
-1661553104,-495205557,100,22,2,10,1,"1899-12-30 17:39:00","1899-12-30 18:25:00",45,,251
-1185069197,-495205557,100,24,2,10,1,"1899-12-30 08:26:00","1899-12-30 18:57:00",20,,252
1698705,-495205557,100,26,2,10,1,"1899-12-30 19:01:00","1899-12-30 19:30:00",25,,253
-231925736,-495205557,100,27,2,10,1,"1899-12-30 19:35:00","1899-12-30 20:12:00",100,,254
-1571372082,-495205557,100,25,2,10,1,"1899-12-30 19:53:00","1899-12-30 20:12:00",100,"16 unassociated No eggs",255
860506840,-495205557,100,30,2,10,1,"1899-12-30 20:13:00","1899-12-30 20:19:00",100,,256
-1138979642,-495205557,100,38,2,10,1,"1899-12-30 20:21:00","1899-12-30 20:27:00",100,,257
1866745138,-495205557,100,39,2,10,1,"1899-12-30 20:28:00","1899-12-30 20:34:00",100,,258
66606472,1547505411,100,23,2,10,1,"1899-12-30 18:32:00","1899-12-30 19:12:00",30,,259
751594841,1547505411,100,28,2,10,1,"1899-12-30 19:13:00","1899-12-30 19:31:00",100,,260
820107461,1547505411,100,29,2,10,1,"1899-12-30 19:32:00","1899-12-30 19:47:00",100,,261
-1729017420,1547505411,100,37,2,10,1,"1899-12-30 19:49:00","1899-12-30 20:19:00",100,"13+7 unassociated No eggs",262
396082834,1547505411,100,36,2,10,1,"1899-12-30 20:11:00","1899-12-30 20:24:00",100,"15 unassociated No eggs",263
-2056477481,1547505411,100,31,2,10,1,"1899-12-30 20:30:00","1899-12-30 21:09:00",35,,264
-1407566794,1547505411,100,32,2,10,1,"1899-12-30 21:11:00","1899-12-30 21:22:00",100,,265
1768767911,1547505411,100,34,2,10,1,"1899-12-30 21:23:00","1899-12-30 21:43:00",100,,266
256504793,1547505411,100,35,2,10,1,"1899-12-30 21:44:00","1899-12-30 21:57:00",100,,267
-1085438226,1547505411,100,33,2,10,1,"1899-12-30 21:57:00","1899-12-30 22:13:00",100,,268
2010566226,-1341447371,100,25,2,10,1,"1899-12-30 15:45:00","1899-12-30 16:05:00",100,,269
1708200672,-1341447371,100,22,2,10,1,"1899-12-30 16:06:00","1899-12-30 16:49:00",15,,270
891696723,-1341447371,100,23,2,10,1,"1899-12-30 16:50:00","1899-12-30 17:21:00",20,,271
1870717639,-1341447371,100,24,2,10,1,"1899-12-30 17:24:00","1899-12-30 17:55:00",15,,272
1570918365,-1341447371,100,26,2,10,1,"1899-12-30 17:57:00","1899-12-30 18:28:00",20,,273
1198318992,-1341447371,100,29,2,10,1,"1899-12-30 18:33:00","1899-12-30 19:00:00",100,,274
1097821950,-1341447371,100,28,2,10,1,"1899-12-30 19:01:00","1899-12-30 19:27:00",50,,275
1995298443,-1341447371,100,33,2,10,1,"1899-12-30 19:28:00","1899-12-30 19:50:00",100,,276
-376478073,1455037365,100,36,2,10,1,"1899-12-30 16:54:00","1899-12-30 16:58:00",100,,562
1041207153,-1341447371,100,30,2,10,1,"1899-12-30 19:51:00","1899-12-30 20:02:00",100,,277
964409903,-1341447371,100,34,2,10,1,"1899-12-30 20:06:00","1899-12-30 20:31:00",95,"crack not done",278
981012070,1220371481,100,36,2,10,1,"1899-12-30 17:19:00","1899-12-30 17:54:00",100,,279
674507468,1220371481,100,37,2,10,1,"1899-12-30 17:55:00","1899-12-30 18:28:00",100,,280
893467536,1220371481,100,31,2,10,1,"1899-12-30 18:30:00","1899-12-30 19:00:00",25,,281
-1877396255,1220371481,100,32,2,10,1,"1899-12-30 19:06:00","1899-12-30 19:33:00",100,,282
1500235390,1220371481,100,39,2,10,1,"1899-12-30 19:34:00","1899-12-30 19:57:00",100,,283
-1753944258,1220371481,100,38,2,10,1,"1899-12-30 19:58:00","1899-12-30 20:06:00",100,,284
69698135,1220371481,100,35,2,10,1,"1899-12-30 20:07:00","1899-12-30 20:30:00",100,,285
1610317870,1220371481,100,27,2,10,1,"1899-12-30 20:33:00","1899-12-30 20:40:00",100,,286
-941980353,-894537994,100,31,2,10,1,"1899-12-30 17:30:00","1899-12-30 18:07:00",40,,287
-27282680,-894537994,100,32,2,10,1,"1899-12-30 18:08:00","1899-12-30 18:41:00",100,,288
1289370744,-894537994,100,34,2,10,1,"1899-12-30 18:42:00","1899-12-30 19:11:00",100,,289
1036086394,-894537994,100,33,2,10,1,"1899-12-30 19:12:00","1899-12-30 19:29:00",100,,290
529969803,-894537994,100,27,2,10,1,"1899-12-30 19:31:00","1899-12-30 19:51:00",100,,291
1335588013,1399455452,100,28,2,10,1,"1899-12-30 15:41:00","1899-12-30 16:20:00",60,,292
1430412129,1399455452,100,29,2,10,1,"1899-12-30 16:20:00","1899-12-30 16:51:00",50,,293
1861167870,1399455452,100,26,2,10,1,"1899-12-30 16:55:00","1899-12-30 17:34:00",20,,294
-367816629,1399455452,100,24,2,10,1,"1899-12-30 17:40:00","1899-12-30 18:14:00",20,,295
85088966,1399455452,100,23,2,10,1,"1899-12-30 18:17:00","1899-12-30 18:50:00",20,"New natural patch below.  Water no longer pooling up in top left corner.",296
-1488251527,1399455452,100,22,2,10,1,"1899-12-30 08:52:00","1899-12-30 19:27:00",25,,297
-1007471656,1399455452,100,37,2,10,1,"1899-12-30 19:32:00","1899-12-30 19:47:00",20,,298
-148230896,1399455452,100,36,2,10,1,"1899-12-30 19:48:00","1899-12-30 20:14:00",45,,299
-1415147631,1399455452,100,25,2,10,1,"1899-12-30 20:15:00","1899-12-30 20:42:00",100,,300
1950712278,1590016841,100,30,2,10,1,"1899-12-30 17:14:00","1899-12-30 17:26:00",100,,301
-741352334,1590016841,100,35,2,10,1,"1899-12-30 18:07:00","1899-12-30 18:37:00",100,,302
828888199,1590016841,100,38,2,10,1,"1899-12-30 18:38:00","1899-12-30 18:52:00",100,,303
